"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0070098 chemokine-mediated signaling pathway",0.0104693648378485,2.3853716138502,0.0104693648378484,0.22728991062969,28,0.0104693648378485
"GO:0034097 response to cytokine stimulus",0.0106030208111933,2.30801161071122,0.0106030208111933,0.229046350060703,491,0.0106030208111933
"GO:0002861 regulation of inflammatory response to antigenic stimulus",0.0111116984022463,2.39293081582036,0.0111116984022463,0.238806631796238,20,0.0111116984022463
"GO:0002922 positive regulation of humoral immune response",0.0111648425275533,2.54865971826078,0.0111648425275533,0.238806631796238,10,0.0111648425275533
"GO:0071353 cellular response to interleukin-4",0.011580770287382,2.48812047334868,0.011580770287382,0.246488747979474,10,0.011580770287382
"GO:0042095 interferon-gamma biosynthetic process",0.0116542710050062,2.41188263341227,0.0116542710050062,0.246843144896278,17,0.0116542710050062
"GO:0071216 cellular response to biotic stimulus",0.0117595834816272,2.28166349678506,0.0117595834816272,0.247864618821483,106,0.0117595834816272
"GO:0050702 interleukin-1 beta secretion",0.012562841602019,2.33474666355344,0.012562841602019,0.262777679065219,21,0.012562841602019
"GO:0044126 regulation of growth of symbiont in host",0.0127697121793554,2.36462080872961,0.0127697121793554,0.262777679065219,15,0.0127697121793554
"GO:0044130 negative regulation of growth of symbiont in host",0.0127697121793554,2.36462080872961,0.0127697121793554,0.262777679065219,15,0.0127697121793554
"GO:0044144 modulation of growth of symbiont involved in interaction with host",0.0127697121793554,2.36462080872961,0.0127697121793554,0.262777679065219,15,0.0127697121793554
"GO:0044146 negative regulation of growth of symbiont involved in interaction with host",0.0127697121793554,2.36462080872961,0.0127697121793554,0.262777679065219,15,0.0127697121793554
"GO:0032675 regulation of interleukin-6 production",0.012928618577147,2.25310849757598,0.0129286185771471,0.264137246945842,69,0.012928618577147
"GO:0050729 positive regulation of inflammatory response",0.0129634197969223,2.25264296570196,0.0129634197969223,0.264137246945842,68,0.0129634197969223
"GO:0070670 response to interleukin-4",0.0130594408328092,2.37620223128842,0.0130594408328092,0.264137246945842,13,0.0130594408328092
"GO:0050777 negative regulation of immune response",0.0130881622986869,2.25719673186415,0.0130881622986869,0.264137246945842,52,0.0130881622986869
"GO:0050704 regulation of interleukin-1 secretion",0.0132079909937101,2.31832318582816,0.0132079909937102,0.264137246945842,20,0.0132079909937101
"GO:0002237 response to molecule of bacterial origin",0.0132431840076384,2.22695434670952,0.0132431840076385,0.264137246945842,209,0.0132431840076384
"GO:0050718 positive regulation of interleukin-1 beta secretion",0.0132616121221081,2.34553876359783,0.0132616121221081,0.264137246945842,16,0.0132616121221081
"GO:0002823 negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.0133864644882628,2.36616105785646,0.0133864644882628,0.265406524237613,14,0.0133864644882628
"GO:0032635 interleukin-6 production",0.0134975847849964,2.23548294726833,0.0134975847849964,0.265562794342409,70,0.0134975847849964
"GO:0072676 lymphocyte migration",0.0135166691731166,2.27362266779815,0.0135166691731166,0.265562794342409,32,0.0135166691731166
"GO:0002717 positive regulation of natural killer cell mediated immunity",0.013810278974108,2.3421085530932,0.013810278974108,0.269789455997172,15,0.013810278974108
"GO:0002437 inflammatory response to antigenic stimulus",0.0138560683296567,2.25505913641135,0.0138560683296567,0.269789455997172,33,0.0138560683296567
"GO:0002698 negative regulation of immune effector process",0.0140417515140157,2.22782719537673,0.0140417515140157,0.27218430836543,53,0.0140417515140157
"GO:0002577 regulation of antigen processing and presentation",0.0141401722204671,2.36516349080664,0.0141401722204671,0.272873901250081,11,0.0141401722204671
"GO:0050716 positive regulation of interleukin-1 secretion",0.0142996604120667,2.30241882865701,0.0142996604120667,0.274730643845989,17,0.0142996604120667
"GO:0045072 regulation of interferon-gamma biosynthetic process",0.014491590894608,2.32490427774143,0.014491590894608,0.277191575614043,16,0.014491590894608
"GO:0050708 regulation of protein secretion",0.0149937278664742,2.18337136566469,0.0149937278664742,0.285538449106276,121,0.0149937278664741
"GO:0042533 tumor necrosis factor biosynthetic process",0.0152169048343517,2.27500420282243,0.0152169048343517,0.28726869909024,16,0.0152169048343517
"GO:0042534 regulation of tumor necrosis factor biosynthetic process",0.0152169048343517,2.27500420282243,0.0152169048343517,0.28726869909024,16,0.0152169048343517
"GO:0032695 negative regulation of interleukin-12 production",0.0152979913624694,2.34308798784732,0.0152979913624694,0.287549257557757,11,0.0152979913624694
"GO:0032651 regulation of interleukin-1 beta production",0.0155772557549005,2.20340781167866,0.0155772557549005,0.289403794381621,34,0.0155772557549005
"GO:0032731 positive regulation of interleukin-1 beta production",0.0155940358768142,2.23346572894896,0.0155940358768142,0.289403794381621,22,0.0155940358768142
"GO:0019835 cytolysis",0.015596611673261,2.2159056761327,0.015596611673261,0.289403794381621,27,0.015596611673261
"GO:2000106 regulation of leukocyte apoptotic process",0.0158307589162065,2.18460380985428,0.0158307589162066,0.292257599724589,44,0.0158307589162065
"GO:0002517 T cell tolerance induction",0.0158850284511752,2.33899471234415,0.0158850284511753,0.292257599724589,10,0.0158850284511752
"GO:0043011 myeloid dendritic cell differentiation",0.0161391035979444,2.27638597179541,0.0161391035979444,0.295679273511706,15,0.0161391035979444
"GO:0043372 positive regulation of CD4-positive, alpha-beta T cell differentiation",0.0162805193144138,2.2463477706232,0.0162805193144138,0.297016869173045,17,0.0162805193144138
"GO:0032611 interleukin-1 beta production",0.0166220779291666,2.16925397614611,0.0166220779291666,0.301979340453729,39,0.0166220779291665
"GO:0044110 growth involved in symbiotic interaction",0.0169210033041174,2.21131228212357,0.0169210033041174,0.30359915845652,19,0.0169210033041174
"GO:0044116 growth of symbiont involved in interaction with host",0.0169210033041174,2.21131228212357,0.0169210033041174,0.30359915845652,19,0.0169210033041174
"GO:0044117 growth of symbiont in host",0.0169210033041174,2.21131228212357,0.0169210033041174,0.30359915845652,19,0.0169210033041174
"GO:2000516 positive regulation of CD4-positive, alpha-beta T cell activation",0.0170781433502578,2.21095691047397,0.0170781433502579,0.305157606694731,19,0.0170781433502578
"GO:0032673 regulation of interleukin-4 production",0.0177141204748151,2.18008826820866,0.0177141204748151,0.315224225826423,22,0.0177141204748151
"GO:0006957 complement activation, alternative pathway",0.0178816115964099,2.22008027555704,0.0178816115964099,0.316905949190252,14,0.0178816115964099
"GO:0050701 interleukin-1 secretion",0.0179735701380219,2.16549521825803,0.0179735701380219,0.317240819265411,24,0.0179735701380219
"GO:0002407 dendritic cell chemotaxis",0.018275098160106,2.19098224570015,0.018275098160106,0.321256988709232,17,0.018275098160106
"GO:0071706 tumor necrosis factor superfamily cytokine production",0.0187105856168018,2.10125991275318,0.0187105856168018,0.327089996304111,71,0.0187105856168018
"GO:0050856 regulation of T cell receptor signaling pathway",0.0187575792445241,2.17019592526881,0.0187575792445241,0.327089996304111,20,0.0187575792445241
"GO:0036037 CD8-positive, alpha-beta T cell activation",0.0191061427069683,2.28047926156044,0.0191061427069683,0.329462354185422,10,0.0191061427069683
"GO:0002204 somatic recombination of immunoglobulin genes involved in immune response",0.0191971385557143,2.11692757400756,0.0191971385557143,0.329462354185422,34,0.0191971385557143
"GO:0002208 somatic diversification of immunoglobulins involved in immune response",0.0191971385557143,2.11692757400756,0.0191971385557143,0.329462354185422,34,0.0191971385557143
"GO:0045190 isotype switching",0.0191971385557143,2.11692757400756,0.0191971385557143,0.329462354185422,34,0.0191971385557143
"GO:0072376 protein activation cascade",0.0193990180811474,2.08927982600622,0.0193990180811474,0.331616285465913,62,0.0193990180811474
"GO:0002562 somatic diversification of immune receptors via germline recombination within a single locus",0.0202396171000241,2.07882664297817,0.0202396171000242,0.343282880657441,48,0.0202396171000241
"GO:0016444 somatic cell DNA recombination",0.0202396171000241,2.07882664297817,0.0202396171000242,0.343282880657441,48,0.0202396171000241
"GO:0050715 positive regulation of cytokine secretion",0.0204350254780294,2.06988110292161,0.0204350254780295,0.345248562745541,56,0.0204350254780294
"GO:0045078 positive regulation of interferon-gamma biosynthetic process",0.0206493933994483,2.20728870028524,0.0206493933994483,0.347518085815521,12,0.0206493933994483
"GO:0009595 detection of biotic stimulus",0.0208261671763683,2.10073344894499,0.0208261671763684,0.347910169857774,23,0.0208261671763683
"GO:0001562 response to protozoan",0.0208329443028607,2.14784218734297,0.0208329443028607,0.347910169857774,16,0.0208329443028607
"GO:0045954 positive regulation of natural killer cell mediated cytotoxicity",0.0212302999961291,2.1521832488585,0.0212302999961291,0.353187596104186,14,0.0212302999961291
"GO:0042346 positive regulation of NF-kappaB import into nucleus",0.0214447540166052,2.09453035984739,0.0214447540166052,0.354436537475597,21,0.0214447540166052
"GO:0001782 B cell homeostasis",0.0215128668174115,2.1165432724242,0.0215128668174116,0.354436537475597,20,0.0215128668174115
"GO:0002863 positive regulation of inflammatory response to antigenic stimulus",0.0215502639091565,2.20133425656049,0.0215502639091565,0.354436537475597,10,0.0215502639091565
"GO:0002711 positive regulation of T cell mediated immunity",0.021759693398545,2.07345887391809,0.021759693398545,0.356530523533896,25,0.021759693398545
"GO:0045576 mast cell activation",0.0222344772415149,2.0473614891624,0.0222344772415149,0.362940226250593,36,0.0222344772415149
"GO:0002702 positive regulation of production of molecular mediator of immune response",0.0223539780363744,2.0596312266625,0.0223539780363744,0.363524242074673,26,0.0223539780363744
"GO:2000107 negative regulation of leukocyte apoptotic process",0.0227095476061232,2.05362631693205,0.0227095476061233,0.36742880817797,26,0.0227095476061232
"GO:0048291 isotype switching to IgG isotypes",0.0227633232150792,2.1650616036235,0.0227633232150792,0.36742880817797,10,0.0227633232150792
"GO:0002714 positive regulation of B cell mediated immunity",0.0232299486314382,2.12233079303527,0.0232299486314382,0.372193494308873,13,0.0232299486314382
"GO:0002891 positive regulation of immunoglobulin mediated immune response",0.0232299486314382,2.12233079303527,0.0232299486314382,0.372193494308873,13,0.0232299486314382
"GO:0007260 tyrosine phosphorylation of STAT protein",0.0234366617094552,2.01121494775801,0.0234366617094552,0.374124945376671,55,0.0234366617094552
"GO:0046629 gamma-delta T cell activation",0.0235851446850915,2.12616375645263,0.0235851446850915,0.375116110705742,11,0.0235851446850915
"GO:0002526 acute inflammatory response",0.0238323308938306,1.99172735553377,0.0238323308938306,0.377664163288367,109,0.0238323308938306
"GO:0042535 positive regulation of tumor necrosis factor biosynthetic process",0.0243482805342818,2.11568740959601,0.0243482805342818,0.384437214835824,10,0.0243482805342818
"GO:0050848 regulation of calcium-mediated signaling",0.0255939940207859,1.99700514160318,0.0255939940207859,0.402641746515407,32,0.0255939940207859
"GO:0045063 T-helper 1 cell differentiation",0.0260224746916073,2.03642601596849,0.0260224746916074,0.406266478978809,14,0.0260224746916073
"GO:0032814 regulation of natural killer cell activation",0.0260597781178296,2.00045711665615,0.0260597781178296,0.406266478978809,22,0.0260597781178296
"GO:0036336 dendritic cell migration",0.0261051007911303,2.01898695943742,0.0261051007911303,0.406266478978809,18,0.0261051007911303
"GO:0006958 complement activation, classical pathway",0.0265204730838124,1.97754213939345,0.0265204730838124,0.40948078564867,30,0.0265204730838124
"GO:0050995 negative regulation of lipid catabolic process",0.0265600316083098,2.00404542075863,0.0265600316083098,0.40948078564867,18,0.0265600316083098
"GO:0002200 somatic diversification of immune receptors",0.0265945604682001,1.95742283776323,0.0265945604682001,0.40948078564867,51,0.0265945604682001
"GO:0072678 T cell migration",0.0268009510520331,2.0274912842275,0.0268009510520331,0.411200457483843,17,0.0268009510520331
"GO:0045408 regulation of interleukin-6 biosynthetic process",0.0270102159413864,2.01503926121044,0.0270102159413864,0.411548385041173,15,0.0270102159413864
"GO:0043029 T cell homeostasis",0.0270131943198375,1.97158018319894,0.0270131943198374,0.411548385041173,27,0.0270131943198375
"GO:0006956 complement activation",0.0273155192600119,1.94840334026253,0.0273155192600119,0.413859434513132,45,0.0273155192600119
"GO:0016045 detection of bacterium",0.0273555176658841,2.00058993922283,0.0273555176658841,0.413859434513132,16,0.0273555176658841
"GO:0046638 positive regulation of alpha-beta T cell differentiation",0.0281486879508438,1.9535629083746,0.0281486879508439,0.424380566258903,30,0.0281486879508438
"GO:0050850 positive regulation of calcium-mediated signaling",0.0286454812864571,1.97610204613362,0.0286454812864571,0.429489516540371,21,0.0286454812864571
"GO:0032496 response to lipopolysaccharide",0.0286853891747369,1.90603589111504,0.0286853891747369,0.429489516540371,199,0.0286853891747369
"GO:0032740 positive regulation of interleukin-17 production",0.0288021180860177,2.01516150350571,0.0288021180860177,0.429755315221611,11,0.0288021180860177
"GO:0002720 positive regulation of cytokine production involved in immune response",0.0289583375654039,1.95244543864321,0.0289583375654039,0.429799654462858,21,0.0289583375654039
"GO:0045191 regulation of isotype switching",0.0290030628184287,1.97582776699581,0.0290030628184287,0.429799654462858,16,0.0290030628184287
"GO:0009306 protein secretion",0.0297445144220755,1.89128807337691,0.0297445144220755,0.438136614428048,166,0.0297445144220755
