"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0002517 T cell tolerance induction",0.0216435199114587,2.17524501254024,0.0216435199114587,0.462936765790904,10,0.0216435199114587
"GO:0045577 regulation of B cell differentiation",0.0219078024761172,2.09372010494074,0.0219078024761172,0.466292540937749,18,0.0219078024761172
"GO:0045622 regulation of T-helper cell differentiation",0.0222854888817493,2.07365588995972,0.0222854888817493,0.472017525485637,22,0.0222854888817493
"GO:0032651 regulation of interleukin-1 beta production",0.0227361560080711,2.03898109037466,0.0227361560080711,0.476144168629162,34,0.0227361560080711
"GO:0002922 positive regulation of humoral immune response",0.0227373665801273,2.17281505153339,0.0227373665801273,0.476144168629162,10,0.0227373665801273
"GO:0002920 regulation of humoral immune response",0.0228093014912173,2.04279137325567,0.0228093014912173,0.476144168629162,31,0.0228093014912173
"GO:0070664 negative regulation of leukocyte proliferation",0.0233496652062822,2.01354422749869,0.0233496652062822,0.484125837835446,54,0.0233496652062822
"GO:0072678 T cell migration",0.0234146536032804,2.06819005307468,0.0234146536032804,0.484125837835446,17,0.0234146536032804
"GO:0002717 positive regulation of natural killer cell mediated immunity",0.0238530623096784,2.07331349668047,0.0238530623096784,0.489764111814665,15,0.0238530623096784
"GO:0060337 type I interferon-mediated signaling pathway",0.0240257383271588,1.99617222801797,0.0240257383271588,0.489764111814665,69,0.0240257383271588
"GO:0071357 cellular response to type I interferon",0.0240257383271588,1.99617222801797,0.0240257383271588,0.489764111814665,69,0.0240257383271588
"GO:0050691 regulation of defense response to virus by host",0.0243195275628455,2.02595379350106,0.0243195275628455,0.493436395691006,24,0.0243195275628455
"GO:0002861 regulation of inflammatory response to antigenic stimulus",0.0247289507925761,2.0300273557888,0.0247289507925761,0.497115033478159,20,0.0247289507925761
"GO:0002228 natural killer cell mediated immunity",0.0247676506395646,2.01061154584762,0.0247676506395646,0.497115033478159,28,0.0247676506395646
"GO:2000106 regulation of leukocyte apoptotic process",0.0248443026864948,1.99095825723245,0.0248443026864948,0.497115033478159,44,0.0248443026864948
"GO:0034340 response to type I interferon",0.0259225328959722,1.9626269793205,0.0259225328959722,0.516310265295006,70,0.0259225328959722
"GO:0044110 growth involved in symbiotic interaction",0.0266039521026376,1.99930912926706,0.0266039521026376,0.522689411898881,19,0.0266039521026376
"GO:0044116 growth of symbiont involved in interaction with host",0.0266039521026376,1.99930912926706,0.0266039521026376,0.522689411898881,19,0.0266039521026376
"GO:0044117 growth of symbiont in host",0.0266039521026376,1.99930912926706,0.0266039521026376,0.522689411898881,19,0.0266039521026376
"GO:0031640 killing of cells of other organism",0.026860974423141,1.99576352414564,0.026860974423141,0.523006058050576,20,0.026860974423141
"GO:0044364 disruption of cells of other organism",0.026860974423141,1.99576352414564,0.026860974423141,0.523006058050576,20,0.026860974423141
"GO:0032611 interleukin-1 beta production",0.0275037937714747,1.9489494207989,0.0275037937714747,0.532566588934739,39,0.0275037937714747
"GO:0071219 cellular response to molecule of bacterial origin",0.027648562740111,1.92834519115581,0.027648562740111,0.532566588934739,97,0.027648562740111
"GO:0007088 regulation of mitosis",0.0278426107066296,1.92623425695609,0.0278426107066296,0.532566588934739,93,0.0278426107066296
"GO:0051783 regulation of nuclear division",0.0278426107066296,1.92623425695609,0.0278426107066296,0.532566588934739,93,0.0278426107066296
"GO:0072676 lymphocyte migration",0.028156317114568,1.94503254429024,0.028156317114568,0.536204951366027,32,0.028156317114568
"GO:0045072 regulation of interferon-gamma biosynthetic process",0.0287007371278169,1.97643814529116,0.0287007371278169,0.544186028860179,16,0.0287007371278169
"GO:0006323 DNA packaging",0.0293517703037027,1.89914679607942,0.0293517703037027,0.554110376776857,132,0.0293517703037027
"GO:0070098 chemokine-mediated signaling pathway",0.0299975696676341,1.92176129777202,0.0299975696676341,0.56385042206436,28,0.0299975696676341
"GO:0050704 regulation of interleukin-1 secretion",0.0303348063913262,1.93450767761445,0.0303348063913263,0.567465730508234,20,0.0303348063913262
"GO:0032945 negative regulation of mononuclear cell proliferation",0.0305819854764916,1.89450043805622,0.0305819854764917,0.567465730508234,51,0.0305819854764916
"GO:0050672 negative regulation of lymphocyte proliferation",0.0305819854764916,1.89450043805622,0.0305819854764917,0.567465730508234,51,0.0305819854764916
"GO:0019221 cytokine-mediated signaling pathway",0.0309497060611315,1.87022749405005,0.0309497060611316,0.571546584009215,329,0.0309497060611315
"GO:0001916 positive regulation of T cell mediated cytotoxicity",0.0310651759157473,1.95919081178167,0.0310651759157473,0.571546584009215,13,0.0310651759157473
"GO:0070670 response to interleukin-4",0.0319039279427988,1.95482854885535,0.0319039279427988,0.584501498428829,13,0.0319039279427988
"GO:0016045 detection of bacterium",0.0320391508054923,1.92798224541707,0.0320391508054923,0.584512574779192,16,0.0320391508054923
"GO:0045078 positive regulation of interferon-gamma biosynthetic process",0.0324348025117659,1.94400229057097,0.0324348025117659,0.587969644565521,12,0.0324348025117659
"GO:0045576 mast cell activation",0.0324994736747409,1.87479318602117,0.0324994736747409,0.587969644565521,36,0.0324994736747409
"GO:0000280 nuclear division",0.0339622435695836,1.82858795197997,0.0339622435695836,0.60935562636005,361,0.0339622435695836
"GO:0007067 mitosis",0.0339622435695836,1.82858795197997,0.0339622435695836,0.60935562636005,361,0.0339622435695836
"GO:0050708 regulation of protein secretion",0.0341389144007565,1.83145739545315,0.0341389144007565,0.610004799704052,121,0.0341389144007565
"GO:0001782 B cell homeostasis",0.0343724544192561,1.87325631479775,0.0343724544192561,0.61166064380496,20,0.0343724544192561
"GO:0042267 natural killer cell mediated cytotoxicity",0.0345248140036712,1.85791210863199,0.0345248140036712,0.611864254709961,27,0.0345248140036712
"GO:0043901 negative regulation of multi-organism process",0.0349377641418916,1.83213554816483,0.0349377641418917,0.616665739447535,52,0.0349377641418916
"GO:0009615 response to virus",0.0354499465159,1.80986214449154,0.0354499465159,0.623172744016348,259,0.0354499465159
"GO:0002335 mature B cell differentiation",0.035897043427139,1.91782541020523,0.035897043427139,0.626359489039873,10,0.035897043427139
"GO:0051917 regulation of fibrinolysis",0.0359197403894353,1.89140708202763,0.0359197403894354,0.626359489039873,14,0.0359197403894353
"GO:0045954 positive regulation of natural killer cell mediated cytotoxicity",0.0369627626826118,1.86484067369275,0.0369627626826118,0.639418189384437,14,0.0369627626826118
"GO:0002360 T cell lineage commitment",0.0369631426843606,1.85699257214638,0.0369631426843606,0.639418189384437,15,0.0369631426843606
"GO:0002562 somatic diversification of immune receptors via germline recombination within a single locus",0.0373320419431077,1.80256151727199,0.0373320419431077,0.640694569632307,48,0.0373320419431077
"GO:0016444 somatic cell DNA recombination",0.0373320419431077,1.80256151727199,0.0373320419431077,0.640694569632307,48,0.0373320419431077
"GO:0032675 regulation of interleukin-6 production",0.0377842682361913,1.79069948410785,0.0377842682361913,0.644725600174954,69,0.0377842682361913
"GO:0048291 isotype switching to IgG isotypes",0.0378752579924645,1.88503520301323,0.0378752579924645,0.644725600174954,10,0.0378752579924645
"GO:0000087 M phase of mitotic cell cycle",0.0383119047194333,1.77338829079737,0.0383119047194333,0.644725600174954,372,0.0383119047194333
"GO:0002467 germinal center formation",0.038716844909298,1.83435451276281,0.038716844909298,0.644725600174954,15,0.038716844909298
"GO:0007260 tyrosine phosphorylation of STAT protein",0.0388995224789431,1.78272799225715,0.0388995224789431,0.644725600174954,55,0.0388995224789431
"GO:0050707 regulation of cytokine secretion",0.0389701692896467,1.77543513223883,0.0389701692896467,0.644725600174954,75,0.0389701692896467
"GO:0044126 regulation of growth of symbiont in host",0.039051780941044,1.83023682165422,0.039051780941044,0.644725600174954,15,0.039051780941044
"GO:0044130 negative regulation of growth of symbiont in host",0.039051780941044,1.83023682165422,0.039051780941044,0.644725600174954,15,0.039051780941044
"GO:0044144 modulation of growth of symbiont involved in interaction with host",0.039051780941044,1.83023682165422,0.039051780941044,0.644725600174954,15,0.039051780941044
"GO:0044146 negative regulation of growth of symbiont involved in interaction with host",0.039051780941044,1.83023682165422,0.039051780941044,0.644725600174954,15,0.039051780941044
"GO:0043011 myeloid dendritic cell differentiation",0.0393203525373261,1.82541405150602,0.0393203525373262,0.646700646655569,15,0.0393203525373261
"GO:0032635 interleukin-6 production",0.0398325345752742,1.76566703808436,0.0398325345752742,0.648395820220322,70,0.0398325345752742
"GO:0034105 positive regulation of tissue remodeling",0.0399040633217814,1.8073226347486,0.0399040633217815,0.648395820220322,20,0.0399040633217814
"GO:0032816 positive regulation of natural killer cell activation",0.0400502029264928,1.82140156211954,0.0400502029264928,0.648395820220322,16,0.0400502029264928
"GO:0042993 positive regulation of transcription factor import into nucleus",0.0403741750201702,1.77642225535334,0.0403741750201703,0.648395820220322,31,0.0403741750201702
"GO:0002204 somatic recombination of immunoglobulin genes involved in immune response",0.0404687395853771,1.77245425550108,0.0404687395853771,0.648395820220322,34,0.0404687395853771
"GO:0002208 somatic diversification of immunoglobulins involved in immune response",0.0404687395853771,1.77245425550108,0.0404687395853771,0.648395820220322,34,0.0404687395853771
"GO:0045190 isotype switching",0.0404687395853771,1.77245425550108,0.0404687395853771,0.648395820220322,34,0.0404687395853771
"GO:0006334 nucleosome assembly",0.0407555322631144,1.75269995072259,0.0407555322631144,0.650590151053098,86,0.0407555322631144
"GO:0042092 type 2 immune response",0.0409562796179919,1.77287316767568,0.0409562796179919,0.651399875829014,28,0.0409562796179919
"GO:0045408 regulation of interleukin-6 biosynthetic process",0.0413081058985355,1.80076617568434,0.0413081058985355,0.653672209390238,15,0.0413081058985355
"GO:0050856 regulation of T cell receptor signaling pathway",0.0414002435703168,1.78329203600758,0.0414002435703168,0.653672209390238,20,0.0414002435703168
"GO:0002407 dendritic cell chemotaxis",0.0416202039116621,1.78917445767188,0.0416202039116621,0.65476422240738,17,0.0416202039116621
"GO:0033700 phospholipid efflux",0.0425480911184508,1.82313585589122,0.0425480911184508,0.66652042982947,10,0.0425480911184508
"GO:0065004 protein-DNA complex assembly",0.0426745001134483,1.72843273561334,0.0426745001134483,0.66652042982947,115,0.0426745001134483
"GO:0072376 protein activation cascade",0.0431428022774937,1.73033984026911,0.0431428022774937,0.67141952504974,62,0.0431428022774937
"GO:0002200 somatic diversification of immune receptors",0.0450365397309664,1.7116167222681,0.0450365397309664,0.698388055399486,51,0.0450365397309664
"GO:0046425 regulation of JAK-STAT cascade",0.0453726172796354,1.70484942666127,0.0453726172796354,0.699524277409219,71,0.0453726172796354
"GO:0001562 response to protozoan",0.0454320235443113,1.75241214615379,0.0454320235443113,0.699524277409219,16,0.0454320235443114
"GO:0045620 negative regulation of lymphocyte differentiation",0.0461329231892625,1.71147345466701,0.0461329231892625,0.706466238191595,31,0.0461329231892625
"GO:0048305 immunoglobulin secretion",0.0462082937923567,1.74393834560855,0.0462082937923567,0.706466238191595,16,0.0462082937923567
"GO:2000107 negative regulation of leukocyte apoptotic process",0.046939147261509,1.70781812633892,0.046939147261509,0.713993713076957,26,0.046939147261509
"GO:0045672 positive regulation of osteoclast differentiation",0.0476615365691062,1.72916369130316,0.0476615365691062,0.713993713076957,15,0.0476615365691062
"GO:0032673 regulation of interleukin-4 production",0.0476932123087303,1.7062901431235,0.0476932123087303,0.713993713076957,22,0.0476932123087303
"GO:0042226 interleukin-6 biosynthetic process",0.0478513592488905,1.72054094874403,0.0478513592488905,0.713993713076957,16,0.0478513592488905
"GO:0032695 negative regulation of interleukin-12 production",0.047977931570644,1.7471329287286,0.047977931570644,0.713993713076957,11,0.047977931570644
"GO:0045579 positive regulation of B cell differentiation",0.0480584278625393,1.75951590979979,0.0480584278625393,0.713993713076957,10,0.0480584278625393
"GO:0071222 cellular response to lipopolysaccharide",0.048153499873258,1.67177833655292,0.048153499873258,0.713993713076957,92,0.048153499873258
"GO:0050701 interleukin-1 secretion",0.0481711906926175,1.69797349499492,0.0481711906926175,0.713993713076957,24,0.0481711906926175
"GO:0032604 granulocyte macrophage colony-stimulating factor production",0.0483450372281495,1.75333611548839,0.0483450372281496,0.713993713076957,10,0.0483450372281495
"GO:0032645 regulation of granulocyte macrophage colony-stimulating factor production",0.0483450372281495,1.75333611548839,0.0483450372281496,0.713993713076957,10,0.0483450372281495
"GO:0019722 calcium-mediated signaling",0.048750625431986,1.66540681221883,0.048750625431986,0.717543103815876,95,0.048750625431986
"GO:0009595 detection of biotic stimulus",0.0491040110827324,1.69042370238971,0.0491040110827324,0.720302757166298,23,0.0491040110827324
"GO:0031497 chromatin assembly",0.0496578385432205,1.65644927087496,0.0496578385432205,0.725974191766543,98,0.0496578385432205
"GO:0045089 positive regulation of innate immune response",0.050866879100455,1.64132796254257,0.050866879100455,0.738079904376309,163,0.050866879100455
